Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_PW,Tot_SC_PW,Tot_ST_PW,Tot_BC_PW,Tot_OC_PW,Tot_LW,Tot_SC_LW,Tot_ST_LW,Tot_BC_LW,Tot_OC_LW
2025,10,NIRMAL,NIRMAL,Sharathmahal,1912040,EIDGOAN-I,15,0,1,6,8,1,0,0,1,0
2025,10,NIRMAL,NIRMAL,Dilawarpur,1912219,SANGVI,9,2,4,1,2,0,0,0,0,0
2025,10,NIRMAL,NIRMAL,Dilawarpur,1912233,GUNDAMPALLI-I,2,0,0,0,2,2,0,1,0,1
2025,10,ADILABAD,UTNUR,SHYAMPUR,1914012,Shampur,9,5,1,2,1,5,3,0,2,0
2025,10,ADILABAD,UTNUR,INDERVELLY,1914091,Anji,5,0,5,0,0,0,0,0,0,0
2025,10,ADILABAD,UTNUR,INDERVELLY,1914098,Satwajiguda,4,1,1,2,0,2,2,0,0,0
2025,10,ADILABAD,UTNUR,INDERVELLY,1914105,Bursanpater,5,5,0,0,0,0,0,0,0,0
2025,10,ADILABAD,UTNUR,HASNAPUR,1914191,Baliguda,3,0,2,1,0,0,0,0,0,0
2025,10,ADILABAD,UTNUR,HASNAPUR,1914005,Shankarthanda,5,0,5,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Vengalrao Nagar,2208170,Vengalrao Nagar - 5,2,1,0,0,1,1,0,0,1,0
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Vengalrao Nagar,2208177,Gattai Gudem - 1,19,4,2,6,7,1,0,1,0,0
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Janganadhapuram,2207091,Gattaigudem,5,2,0,3,0,5,0,1,3,1
2025,10,ADILABAD,UTNUR,MUTHNOOR,2318274,Ginnera-kolamguda,0,0,0,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,PALWANCHA,Palawancha,2208163,Banjara Colony,4,0,4,0,0,1,0,1,0,0
2025,10,ADILABAD,UTNUR,DANTHANPALLY,1914198,Bheemguda,2,0,2,0,0,0,0,0,0,0
2025,10,ADILABAD,UTNUR,DANTHANPALLY,1914205,Nagapur ( Kolamguda ),7,0,7,0,0,0,0,0,0,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Midjil,1408171,Midjil-II,10,3,0,7,0,3,2,0,1,0
2025,10,NALGONDA,CHINTAPALLY,marriguda,2303098,Bojyathanda,1,0,1,0,0,0,0,0,0,0
2025,10,MAHABUBNAGAR,JEDCHERLA,Rajapur,1407285,KUCHARKAL-2,1,0,0,1,0,4,0,0,4,0
2025,10,ADILABAD,ADILABAD(U),ANKOLI,1901014,Chinchughat,9,0,9,0,0,2,0,2,0,0
2025,10,ADILABAD,ADILABAD(U),ANKOLI,1901032,Lokari,5,0,1,3,1,5,0,2,3,0
2025,10,MANCHERIAL,BELLAMPALLI(U),Madaram,1916122,Narsapur -2,7,1,6,0,0,4,0,4,0,0
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,GANGAPUR,1916008,Gangapur -2,2,0,0,2,0,3,0,0,2,1
2025,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901018,Dhahiguda,3,0,3,0,0,3,0,3,0,0
2025,10,MANCHERIAL,BELLAMPALLI(U),Kasipet,1909255,Venkatapur,8,0,6,2,0,4,0,2,2,0
2025,10,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916025,Kondapally-1,8,0,0,8,0,2,0,0,2,0
2025,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902121,Hamaliwada-2,2,0,0,0,2,2,1,0,0,1
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Pinapaka,2218117,Gaddampalli-2,0,0,0,0,0,1,0,1,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Pinapaka,2218150,Madathanakunta,1,0,1,0,0,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Pinapaka,2218185,S.Besthagudem,3,0,0,3,0,1,0,0,1,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Janampeta,2218103,Bridgegumpu,3,0,2,1,0,4,0,2,1,1
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Bayyaram,2218168,Paathireddypallem,4,0,0,1,3,0,0,0,0,0
2025,10,BHADRADRI-KOTHAGUDEM,MANUGURU,Manuguru,2218036,Kondapuram,1,0,1,0,0,1,0,1,0,0
2025,10,KARIMNAGAR,HUZURABAD,Jammikunta,2004197,Madipally-3,6,5,0,1,0,0,0,0,0,0
2025,10,SIDDIPET,HUSNABAD,SHANIGARAM,2003111,Thangallapally-III,2,2,0,0,0,3,3,0,0,0
2025,10,SIDDIPET,HUSNABAD,AKKANAPET,2003179,Cheruvumunduthanda,2,0,0,2,0,3,0,3,0,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Budvel,1509160,Mohammad Nagar-4,20,0,0,9,11,14,0,0,6,8
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Nazrulnagar,1913277,Areguda - Gerreguda,2,0,0,2,0,5,0,0,5,0
2025,10,MAHABUBABAD ,THORRUR,Chityala,2108054,Gantlakunta thanda - III,3,0,3,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Amanagal,2109147,Pedda Thanda-1,2,0,2,0,0,3,0,3,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Amanagal,2109149,Pedda Thanda-2,3,0,3,0,0,3,1,2,0,0
2025,10,KAMAREDDY,YELLAREDDY,Yellareddy,1810231,Kottal,4,0,1,3,0,2,0,0,2,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Uppalapadu,2211272,Somlathanda,1,0,1,0,0,0,0,0,0,0
2025,10,JAGITYAL,MALLIAL,Kodimyal,2009082,Kodimyal-6,5,2,0,3,0,2,1,0,1,0
2025,10,JAGITYAL,MALLIAL,Kodimyal,2009084,Kodimyal-8,3,0,0,2,1,3,0,0,2,1
2025,10,SIDDIPET,SIDDIPET,Pullur,1710087,PULLUR-III,4,0,0,4,0,5,0,0,5,0
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,POKALAGUDEM,2220051,Balikunta,3,0,1,2,0,1,0,1,0,0
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,POKALAGUDEM,2220053,Bendalapadu,5,0,5,0,0,5,0,5,0,0
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,POKALAGUDEM,2220060,Pokala Gudem ST,11,1,4,5,1,0,0,0,0,0
2025,10,JAGITYAL,MALLIAL,Poodur,2009075,Gourapur-2,0,0,0,0,0,2,0,0,1,1
2025,10,KAMAREDDY,YELLAREDDY,Ylr_Thimmareddy,1810031,Annasagar-II,4,3,0,1,0,0,0,0,0,0
2025,10,KAMAREDDY,YELLAREDDY,Ylr_Thimmareddy,1810038,Lingareddypet-I,4,0,0,4,0,5,0,0,5,0
2025,10,SIDDIPET,SIDDIPET,Pullur,1710089,BANDACHARLAPALLY,2,0,0,2,0,1,0,0,1,0
2025,10,HANMAKONDA,HANAMKONDA (U),Peddapindial,2104103,Peddapendial-1,4,0,0,4,0,2,0,0,2,0
2025,10,HANMAKONDA,HANAMKONDA (U),Peddapindial,2104112,Dharmapuram-1,10,0,1,9,0,2,0,0,2,0
2025,10,BHADRADRI-KOTHAGUDEM,CHERLA,cherla,2222048,Pusuguppa-1	 ,7,0,7,0,0,2,0,2,0,0
2025,10,BHADRADRI-KOTHAGUDEM,CHERLA,cherla,2222107,Venkata chervu,3,0,3,0,0,5,0,5,0,0
2025,10,MAHABUBABAD ,MARIPEDA,PEDDANAGARAM,2110242,Ram Singh Thanda,4,0,3,1,0,3,1,1,1,0
2025,10,JAYASHANKAR-BHUPALAPALLI,MAHADEVPUR,KATARAM,2008089,Gummallapally - 2,1,1,0,0,0,2,0,0,2,0
2025,10,SANGAREDDY,ZAHEERABAD,Digwal,1711150,Madiri - I,23,15,0,7,1,1,0,0,1,0
2025,10,MULUGU,TADVAI,NARLAPUR,2103056,Padigapur,1,0,1,0,0,2,0,2,0,0
2025,10,NIRMAL,MUDHOLE,TANOOR,1911089,Koloor I,5,1,0,4,0,0,0,0,0,0
2025,10,NIRMAL,MUDHOLE,TANOOR,1911098,singangaon,6,1,0,5,0,2,0,0,2,0
2025,10,NIZAMABAD,NIZAMABAD (U),Borgam,1809252,Yellammakunta,14,0,14,0,0,0,0,0,0,0
2025,10,NIRMAL,MUDHOLE,DARMORA,1911166,Havarga,3,0,0,3,0,4,0,0,4,0
2025,10,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Pusugudem,2216202,Guttagudem,5,0,5,0,0,2,0,2,0,0
2025,10,SANGAREDDY,ZAHEERABAD,Dhanasiri,1711043,Gopanpally-II,4,3,0,1,0,1,1,0,0,0
2025,10,PEDDAPALLI,RAMAGUNDAM (U),Ramagundam,2013003,Mallaiahpally,7,2,3,1,1,5,0,3,2,0
2025,10,PEDDAPALLI,RAMAGUNDAM (U),Ramagundam,2013012,Ambedkernagar,11,1,0,9,1,5,2,0,2,1
2025,10,PEDDAPALLI,RAMAGUNDAM (U),Kukkala gudur,2015109,Munjampalli,5,2,0,3,0,5,1,0,3,1
2025,10,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Patwarigud,2216125,PARKALAGANDIGUMPU -2,1,0,1,0,0,1,0,1,0,0
2025,10,MULUGU,TADVAI,TADVAI,2103022,Thadvai - I,1,0,1,0,0,3,1,2,0,0
2025,10,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Nagupally,2216091,Lingalapalli 2,7,0,7,0,0,0,0,0,0,0
2025,10,SIDDIPET,HUSNABAD,GANDIPALLI,2003193,Mabbukunta,1,0,1,0,0,1,0,1,0,0
2025,10,KARIMNAGAR,HUZURABAD,Veenavanka,2004129,Bethigal-ii,8,1,0,7,0,3,1,0,2,0
2025,10,KARIMNAGAR,HUZURABAD,Veenavanka,2004134,Narsingapur-ii,13,4,0,5,4,5,2,0,2,1
2025,10,KARIMNAGAR,HUZURABAD,Veenavanka,2004136,Pothireddypally-1,5,3,1,1,0,4,3,0,0,1
2025,10,SIDDIPET,HUSNABAD,GANDIPALLI,2003057,Mallam palli I,5,1,0,4,0,3,0,0,3,0
2025,10,MEDAK,MEDAK,Kothapally,1704139,Dowlapur,2,1,0,1,0,1,0,0,1,0
2025,10,MEDAK,MEDAK,Kothapally,1704141,Kothapally -II,3,2,0,1,0,3,1,0,2,0
2025,10,MEDAK,MEDAK,Kothapally,1704146,Yellapur - I,2,0,0,2,0,3,0,0,3,0
2025,10,KHAMMAM,SATTUPALLI,Beerapally,2219126,KALLURUGUDEM 2,2,0,0,1,1,3,0,0,3,0
2025,10,KARIMNAGAR,HUZURABAD,Chelpur,2004034,Peddapapaihpally-1,5,5,0,0,0,1,1,0,0,0
2025,10,SIDDIPET,SIDDIPET,Indiranagar,1710055,SUBHASH NAGAR-I,13,1,0,11,1,10,1,0,9,0
2025,10,SIDDIPET,SIDDIPET,Narayanaraopet,1710121,JAKKAPUR-I,6,1,0,5,0,5,1,0,4,0
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,PAPAKOLLU,2220185,Annarampadu,12,1,11,0,0,1,0,1,0,0
2025,10,KAMAREDDY,YELLAREDDY,Gdr_Sarvapoor,1810163,Pothagal Kalan -II,11,1,0,10,0,4,3,0,1,0
2025,10,KAMAREDDY,YELLAREDDY,Gdr_Sarvapoor,1810265,Chanda nayak Tanda,8,0,0,8,0,13,0,0,13,0
2025,10,ADILABAD,JAINAD,Arli-T,1901177,WADUR,6,2,0,4,0,3,0,0,3,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Bayyaram,2211002,Bayyaram-II,3,3,0,0,0,3,2,1,0,0
2025,10,KAMAREDDY,YELLAREDDY,Lmpt_Shetpally,1810170,Shetpally-II,0,0,0,0,0,3,0,0,3,0
2025,10,WARANGAL,WARDHANNAPETA,Sangem,2115136,Pallariguda-III,0,0,0,0,0,0,0,0,0,0
2025,10,WARANGAL,WARANGAL(U),Ramannapeta,2116071,Ramannapeta,13,0,0,13,0,4,0,0,3,1
2025,10,WARANGAL,WARANGAL(U),Ramannapeta,2116157,Kashibugga,10,0,0,10,0,13,1,0,11,1
2025,10,NAGARKURNOOL,NAGARKURNOOL,Bijnepalli,1404005,Bijinepally - V,3,1,0,2,0,1,0,0,0,1
2025,10,NAGARKURNOOL,NAGARKURNOOL,Peddur,1417088,Madhunapuram,0,0,0,0,0,1,0,0,0,1
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),GANDEED,1508158,Balsoorgonda,1,0,0,1,0,9,2,1,5,1
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),GANDEED,1508307,Kaplapoor,1,1,0,0,0,2,0,0,2,0
2025,10,VIKARABAD,PARGI,Kulkacherla,1508221,Hanmyanaik Tanda ,4,0,4,0,0,1,0,1,0,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),GANDEED,1508258,Panchangal Tanda ,7,0,7,0,0,0,0,0,0,0
2025,10,VIKARABAD,PARGI,Kulkacherla,1508107,CheruvumundaliTanda,3,0,3,0,0,3,0,3,0,0
2025,10,YADADRI-BHUVANGIRI,MOTHKUR (R),Athmakur,2309085,Thukkapur,7,0,1,6,0,3,0,0,3,0
2025,10,KAMAREDDY,KAMAREDDY,CHINNAMALL,1806037,Kotalpally,3,0,0,3,0,2,0,0,2,0
2025,10,WARANGAL,WARDHANNAPETA,Dharmaram,2106297,Mogilcherla,3,2,0,1,0,0,0,0,0,0
2025,10,KARIMNAGAR,HUZURABAD,Huzurabad,2004232,Kothapally-3,5,1,0,4,0,10,2,0,7,1
2025,10,MEDAK,MEDAK,Papannapet,1704158,Chithriyal -- I,2,0,0,2,0,2,0,0,1,1
2025,10,MEDCHAL - MALKAJIGIRI,MEDCHAL,Nagaram,1507172,Yadgarpally -II,5,3,0,0,2,3,2,0,1,0
2025,10,MEDCHAL - MALKAJIGIRI,MEDCHAL,Nagaram,1507221,Ahmedguda-IV,4,1,0,3,0,0,0,0,0,0
2025,10,MEDAK,MEDAK,Kothapally,1704144,Podchanpally - II,8,2,0,4,2,5,1,0,3,1
2025,10,MAHABUBABAD ,MAHABUBABAD,Indira Nagar,2109038,Venkateshwara Board-2,3,0,1,0,2,4,1,0,2,1
2025,10,ADILABAD,JAINAD,Bharampur,1901133,SHEKGUDA,2,0,2,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109001,Hanumanthuni Gadda,13,1,1,10,1,2,0,0,1,1
2025,10,MAHABUBABAD ,MAHABUBABAD,Mahabubabad,2109037,Chapala Market,3,0,1,2,0,5,0,3,2,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Uppalapadu,2211268,Paplithanda,1,0,1,0,0,0,0,0,0,0
2025,10,JAGITYAL,MALLIAL,Kodimyal,2009079,Kodimyal-3,3,0,0,3,0,4,0,0,4,0
2025,10,NIZAMABAD,BODHAN,Rakasipet,1804033,Shanthi Nagar,11,0,0,8,3,4,0,2,1,1
2025,10,JAGITYAL,MALLIAL,Ibrahimnagar,2009194,Ibrahimnagar-2,14,5,1,8,0,5,3,0,2,0
2025,10,SIDDIPET,SIDDIPET,Indiranagar,1710041,PRASHANTH NAGAR,13,1,0,7,5,7,0,0,4,3
2025,10,NIZAMABAD,BODHAN,Kotagiri,1804169,Bakarfram,2,1,0,1,0,0,0,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109587,Ramoji Thanda,1,0,1,0,0,3,0,3,0,0
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710077,THORNALA-I,8,0,0,8,0,5,0,0,5,0
2025,10,SIDDIPET,SIDDIPET,Raghavapur,1710078,THORNALA-II,6,6,0,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109437,Nellikuduru-2,1,0,0,1,0,3,0,0,3,0
2025,10,MAHABUBABAD ,THORRUR,Nellikudur,2109438,Nellikuduru-3,7,0,0,5,2,1,1,0,0,0
2025,10,NIZAMABAD,BODHAN,Mosra,1804234,Chandoor-2,8,1,0,4,3,6,0,0,1,5
2025,10,KARIMNAGAR,GANGADHARA,Garshakurthi,2002028,Odyaram-1,2,2,0,0,0,2,2,0,0,0
2025,10,PEDDAPALLI,MANTHANI,RAMAGIRI,2010230,Begumpeta ,6,4,0,2,0,1,1,0,0,0
2025,10,MEDAK,MEDAK,Nagarapanchayiti-II,1704242,Indira Colony -II,10,1,1,4,4,5,1,0,4,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Budvel,1509042,Manikyamma Colony,16,8,0,5,3,16,7,0,8,1
2025,10,KARIMNAGAR,HUZURABAD,Huzurabad,2004033,Dhammakkapet-1,4,0,1,2,1,5,0,0,4,1
2025,10,NIZAMABAD,BHEEMGAL,Walgote,1803081,Pothnoor,4,1,0,3,0,5,2,3,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,urkonda,1408197,Gudiganipally,6,3,0,2,1,1,0,0,1,0
2025,10,ADILABAD,BOATH,Sirikonda,1905126,Neradigonda K,4,0,4,0,0,0,0,0,0,0
2025,10,ADILABAD,BOATH,WANKIDI,1905076,Narayanapur,6,1,0,5,0,1,0,1,0,0
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803131,Yergatla-2,12,0,0,11,1,10,0,0,10,0
2025,10,NIZAMABAD,BHEEMGAL,yergatla,1803199,Yergatla,8,0,0,8,0,2,0,0,2,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,kalwakurthy,1408030,J.P. Nagar,4,0,4,0,0,4,0,2,2,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,RAGUPATHI PET,1408048,Tarnikal-III,9,0,0,9,0,7,0,0,7,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,urkonda,1408184,Jagaboinpally,4,0,0,4,0,1,1,0,0,0
2025,10,ADILABAD,BOATH,NARSAPUR,1905262,Narsapur-II,8,0,3,5,0,10,0,1,9,0
2025,10,ADILABAD,BOATH,Dhannur,1905011,Pipaldhari,3,0,3,0,0,1,0,1,0,0
2025,10,ADILABAD,BOATH,Dhannur,1905029,Suryanagar,2,0,2,0,0,2,0,2,0,0
2025,10,NIZAMABAD,BHEEMGAL,Gadkole,1803264,Pandhimadugu T,0,0,0,0,0,2,0,2,0,0
2025,10,NIZAMABAD,BHEEMGAL,Muchkoor,1803063,Muchkoor-1,8,0,0,8,0,7,0,0,6,1
2025,10,ADILABAD,BOATH,WAIPET,1914154,Thummalpad,3,0,3,0,0,2,0,2,0,0
2025,10,NAGARKURNOOL,KALAWAKURTHY,Cherkur,1408098,Ragaipally,8,2,0,6,0,1,0,0,1,0
2025,10,VIKARABAD,VIKARABAD,Pulmaddi,1511034,Erravally,2,0,0,1,1,5,2,0,3,0
2025,10,VIKARABAD,VIKARABAD,Kerelly,1511102,Kondapur kalan,1,0,0,1,0,2,2,0,0,0
2025,10,WARANGAL,WARANGAL(U),Karimabad,2114154,Rangalilamaidnam -2,8,0,0,7,1,7,0,0,7,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Nagarkurnool,1417003,Nagarkurnool-3,25,2,0,18,5,0,0,0,0,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),MOHAMMDABAD,1508187,Chinnapally,8,0,2,6,0,5,0,1,4,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Palem,1404035,M.Palem - I,2,0,0,2,0,2,0,0,2,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Palem,1404040,Waddeman - I ,6,0,0,6,0,4,0,0,4,0
2025,10,YADADRI-BHUVANGIRI,MOTHKUR (R),Addagudur,2309022,Gattusingaram-1,3,0,0,3,0,0,0,0,0,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),Ramaiahbowli,1413034,Ramayyabowli   III,9,0,0,1,8,5,0,0,0,5
2025,10,VIKARABAD,VIKARABAD,Pudur,1511136,Pudur -I,12,6,0,5,1,4,0,0,3,1
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),Ramaiahbowli,1413068,Vepuri geri  III,4,0,0,0,4,1,0,0,0,1
2025,10,JANGAON,STN.GHANPUR,NIDIGONDA,2107134,Ibrahimpur 1,6,5,0,1,0,2,1,0,1,0
2025,10,WARANGAL,WARANGAL(U),Paidipalli,2114047,Desaipet -1,10,10,0,0,0,0,0,0,0,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,Telkapally,1417076,Nadigadda-II,7,4,0,2,1,2,1,0,1,0
2025,10,WARANGAL,WARDHANNAPETA,Parvathagiri,2115090,Dowlathnagar,4,2,0,2,0,7,1,1,5,0
2025,10,WARANGAL,WARANGAL(U),Khilla Warangal,2116026,Kotta Gadda,6,0,0,6,0,2,0,0,2,0
2025,10,NALGONDA,KONDAMALLEPALLY,Kondamallapally,2304308,Islavath Thanda,4,0,4,0,0,1,0,1,0,0
2025,10,NAGARKURNOOL,NAGARKURNOOL,peddamudnoor,1417037,Narsaipally,2,1,0,1,0,3,2,0,1,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Alli Gudem,2211180,Redyathanda,1,0,1,0,0,1,0,1,0,0
2025,10,NIZAMABAD,BODHAN,Rakasipet,1804003,Gosambasthi,7,3,0,1,3,12,4,1,3,4
2025,10,NIZAMABAD,BODHAN,Rakasipet,1804021,Ekachekranagar,6,1,0,4,1,4,0,0,2,2
2025,10,KAMAREDDY,YELLAREDDY,Lmpt_Mengaram,1810105,Mengaram,7,1,1,5,0,3,0,0,3,0
2025,10,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,YERRAGUNTA,2220093,Thurakala bazar,0,0,0,0,0,3,0,0,2,1
2025,10,MAHABUBABAD ,THORRUR,Rajulakothapally,2109507,Meetya Thanda,4,0,4,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,THORRUR,Rajulakothapally,2109525,Banothu Bojya Thanda,0,0,0,0,0,0,0,0,0,0
2025,10,NIZAMABAD,BODHAN,Renjal,1804128,Neela-1,10,2,0,6,2,7,3,0,3,1
2025,10,NIZAMABAD,BODHAN,Renjal,1804139,Veerana Gutta-1,6,0,0,5,1,6,0,0,4,2
2025,10,KUMARAMBHEEM-ASIFABAD,KAGAZNAGAR (U),Chinnaraspally,1913235,Gudem,6,4,0,2,0,6,0,1,5,0
2025,10,NIZAMABAD,BODHAN,Kotagiri,1804178,Eklaspoor,8,1,0,6,1,6,2,0,3,1
2025,10,NIZAMABAD,BODHAN,Rudroor,1804196,Rudrur -3,5,0,0,4,1,6,0,1,5,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Amanagal,2109125,Malu Thanda,1,0,1,0,0,2,0,2,0,0
2025,10,KAMAREDDY,YELLAREDDY,Yellareddy,1810223,YLR Ambedkar X road,2,1,0,1,0,4,0,0,2,2
2025,10,MAHABUBABAD ,MAHABUBABAD,Uppalapadu,2211269,Amiryathanda,0,0,0,0,0,1,0,1,0,0
2025,10,JAGITYAL,MALLIAL,Kodimyal,2009099,Dabbutimayapelly -2,4,0,0,3,1,0,0,0,0,0
2025,10,JAGITYAL,MALLIAL,Kodimyal,2009224,Bollemcheruvu,6,0,0,5,1,3,0,0,1,2
2025,10,MAHABUBABAD ,THORRUR,Vavilala,2109457,Banjara,3,0,3,0,0,1,0,1,0,0
2025,10,SANGAREDDY,JOGIPET,Hathnoora,1705151,Badampet,4,1,0,3,0,2,0,0,2,0
2025,10,MAHABUBABAD ,DORNAKAL,Dornakal,2118008,Gollabazar - III,6,0,2,1,3,0,0,0,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Dornakal,2118015,Raju Thanda -1,1,0,1,0,0,1,0,1,0,0
2025,10,MAHABUBABAD ,DORNAKAL,Dornakal,2118022,Subash Street - II,3,1,0,2,0,1,1,0,0,0
2025,10,WARANGAL,NARSAMPET,THIMMARAINIPAHAD,2112092,Pullaiahbodu Thanda,3,0,3,0,0,1,0,1,0,0
2025,10,RAJANNA-SIRICILLA,SIRICILLA,Gambhiraopet,2014306,MALLUPALLY,3,2,0,1,0,4,0,0,4,0
2025,10,NIZAMABAD,ARMOOR,Balkonda,1801172,Balkonda-2,6,0,1,4,1,4,0,0,4,0
2025,10,JAYASHANKAR-BHUPALAPALLI,BHUPALPALLI,Regonda,2113078,Regonda - I,3,0,0,3,0,3,1,0,2,0
2025,10,RAJANNA-SIRICILLA,SIRICILLA,Jillella,2014299,INDIRANAGAR -2,2,1,0,1,0,4,1,0,3,0
2025,10,SANGAREDDY,PATANCHERU,Rudraram,1707130,Rudraram - IV,13,8,1,4,0,0,0,0,0,0
2025,10,VIKARABAD,VIKARABAD,Sidduloor,1511044,Buranpally tanda,1,1,0,0,0,4,0,4,0,0
2025,10,MAHABUBNAGAR,MAHBUBNAGAR (U),Bandlageri,1413058,Polytechnic area,4,1,0,1,2,1,0,0,0,1
2025,10,RANGAREDDY,HAYATHNAGAR,Thurkayamjal,1503063,Munaganoor - II,5,1,0,3,1,5,1,0,2,2
2025,10,RANGAREDDY,HAYATHNAGAR,Thurkayamjal,1503070,Sri Laxmi Nagar Colony,11,1,8,2,0,1,0,0,1,0
2025,10,RANGAREDDY,HAYATHNAGAR,Thurkayamjal,1503056,Brahmanapally - I,8,1,0,5,2,3,0,0,3,0
2025,10,WARANGAL,WARANGAL(U),Karimabad,2114064,Kareemabad -3,8,2,0,6,0,5,0,0,5,0
2025,10,WARANGAL,WARANGAL(U),Karimabad,2114071,Kareemabad -1,6,4,0,2,0,8,3,0,5,0
2025,10,WARANGAL,WARANGAL(U),Karimabad,2116036,Kapu Wada (Ursu),6,0,0,4,2,4,0,0,3,1
2025,10,KHAMMAM,SATTUPALLI,Ayyagaripeta,2219036,CHRISTIAN PETA,0,0,0,0,0,3,2,0,1,0
2025,10,KHAMMAM,SATTUPALLI,Ayyagaripeta,2219103,SATHUPALLY 4,5,0,0,3,2,4,0,0,4,0
2025,10,MEDCHAL - MALKAJIGIRI,MEDCHAL,Nagaram,1507219,Nagaram-V,2,1,0,1,0,4,1,1,2,0
2025,10,MEDAK,MEDAK,Papannapet,1704142,Madirakothapally,6,0,0,6,0,0,0,0,0,0
2025,10,RANGAREDDY,SERILINGAMPALLY (U),Gopi nagar,1513018,Muslimbasthi-Chandanagar,7,1,0,6,0,3,0,0,3,0
2025,10,SIDDIPET,HUSNABAD,HUSNABAD,2003162,Fishares Colony,15,2,1,11,1,1,0,0,1,0
2025,10,HYDERABAD,NAMPALLY,VENKATA SWAMI NAGAR,1605037,Old Feel Khana,4,0,1,0,3,0,0,0,0,0
2025,10,KARIMNAGAR,HUZURABAD,Venkepally,2001090,Eglaspur-2,3,2,0,1,0,1,1,0,0,0
2025,10,KARIMNAGAR,HUZURABAD,Chelpur,2004183,Mandadipally,6,2,0,3,1,0,0,0,0,0
2025,10,KARIMNAGAR,HUZURABAD,Chelpur,2004234,Malapally,1,1,0,0,0,1,1,0,0,0
2025,10,MEDAK,MEDAK,Kothapally,1704160,Podchanpally - LT,9,0,9,0,0,6,0,5,1,0
2025,10,SIDDIPET,SIDDIPET,Indiranagar,1710044,INDIRA NAGAR-III,7,0,0,7,0,11,0,0,10,1
2025,10,ADILABAD,JAINAD,Arli-T,1901181,Hindupet,1,0,1,0,0,0,0,0,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Parvathagiri,2109136,Venkya Thanda (Paravathagiri),2,0,2,0,0,2,0,2,0,0
2025,10,MAHABUBABAD ,MAHABUBABAD,Parvathagiri,2109536,Devula Thanda,2,0,2,0,0,0,0,0,0,0
